EMP_CNTY,RESULT,PERIOD,cfips,result,period,tot_workers,all_salary,avg_salary,decision_dur,naics4
47037,CERT-WITHD,2016Q3,47037,CERT-WITHD,2016Q3,8.0,511731.0,63966.0,6,3336
47037,CERT-WITHD,2016Q4,47037,CERT-WITHD,2016Q4,12.0,863791.0,71982.0,5,5231
47037,CERT-WITHD,2017Q1,47037,CERT-WITHD,2017Q1,21.0,1350766.0,64322.0,4,5413
47037,CERT-WITHD,2017Q2,47037,CERT-WITHD,2017Q2,16.0,1109906.0,69369.0,5,5417
47037,CERT-WITHD,2017Q3,47037,CERT-WITHD,2017Q3,14.0,875729.0,67363.0,5,5231
47037,CERT-WITHD,2017Q4,47037,CERT-WITHD,2017Q4,435.0,2192849.0,75615.0,5,5231
47037,CERT-WITHD,2018Q1,47037,CERT-WITHD,2018Q1,10.0,630212.0,63021.0,5,5413
47037,CERTIFIED,2015Q1,47037,CERTIFIED,2015Q1,269.0,22780460.0,85964.0,5,3336
47037,CERTIFIED,2015Q2,47037,CERTIFIED,2015Q2,875.0,42201502.0,81313.0,5,3336
47037,CERTIFIED,2015Q3,47037,CERTIFIED,2015Q3,405.0,34864175.0,86943.0,5,3336
47037,CERTIFIED,2015Q4,47037,CERTIFIED,2015Q4,422.0,32819064.0,89182.0,5,3336
47037,CERTIFIED,2016Q1,47037,CERTIFIED,2016Q1,262.0,18038664.0,76112.0,6,3336
47037,CERTIFIED,2016Q2,47037,CERTIFIED,2016Q2,1276.0,55947407.0,74398.0,5,3336
47037,CERTIFIED,2016Q3,47037,CERTIFIED,2016Q3,384.0,25747487.0,72528.0,5,3336
47037,CERTIFIED,2016Q4,47037,CERTIFIED,2016Q4,330.0,23062943.0,78713.0,5,3336
47037,CERTIFIED,2017Q1,47037,CERTIFIED,2017Q1,297.0,20675427.0,76860.0,5,3336
47037,CERTIFIED,2017Q2,47037,CERTIFIED,2017Q2,1603.0,69542653.0,77269.0,5,3336
47037,CERTIFIED,2017Q3,47037,CERTIFIED,2017Q3,472.0,24341523.0,80601.0,5,3336
47037,CERTIFIED,2017Q4,47037,CERTIFIED,2017Q4,454.0,26818859.0,83808.0,5,3336
47037,CERTIFIED,2018Q1,47037,CERTIFIED,2018Q1,469.0,29763181.0,89918.0,5,3336
47037,DENIED,2015Q1,47037,DENIED,2015Q1,12.0,786248.0,87360.0,5,3336
47037,DENIED,2015Q2,47037,DENIED,2015Q2,4.0,159650.0,53216.0,9,6213
47037,DENIED,2015Q3,47037,DENIED,2015Q3,9.0,505616.0,56179.0,6,3336
47037,DENIED,2015Q4,47037,DENIED,2015Q4,11.0,823550.0,117650.0,3,3336
47037,DENIED,2016Q1,47037,DENIED,2016Q1,3.0,209523.0,69841.0,5,3336
47037,DENIED,2016Q2,47037,DENIED,2016Q2,17.0,572499.0,44038.0,3,5417
47037,DENIED,2016Q3,47037,DENIED,2016Q3,4.0,309000.0,77250.0,3,5231
47037,DENIED,2016Q4,47037,DENIED,2016Q4,5.0,425446.0,85089.0,3,3336
47037,DENIED,2017Q1,47037,DENIED,2017Q1,9.0,618253.0,77281.0,3,5415
47037,DENIED,2017Q2,47037,DENIED,2017Q2,38.0,1627451.0,65098.0,4,3336
47037,DENIED,2017Q3,47037,DENIED,2017Q3,4.0,33872.0,33872.0,6,6213
47037,DENIED,2017Q4,47037,DENIED,2017Q4,9.0,366872.0,61145.0,2,3336
47037,DENIED,2018Q1,47037,DENIED,2018Q1,8.0,687430.0,85928.0,2,5419
47037,WITHDRAWN,2015Q1,47037,WITHDRAWN,2015Q1,29.0,2242918.0,77342.0,697,3336
47037,WITHDRAWN,2015Q2,47037,WITHDRAWN,2015Q2,28.0,2342023.0,83643.0,380,3336
47037,WITHDRAWN,2015Q3,47037,WITHDRAWN,2015Q3,30.0,2417880.0,80596.0,906,3336
47037,WITHDRAWN,2015Q4,47037,WITHDRAWN,2015Q4,44.0,3831849.0,87087.0,706,3336
47037,WITHDRAWN,2016Q1,47037,WITHDRAWN,2016Q1,48.0,3696879.0,77018.0,574,3336
47037,WITHDRAWN,2016Q2,47037,WITHDRAWN,2016Q2,178.0,11598868.0,77844.0,493,3336
47037,WITHDRAWN,2016Q3,47037,WITHDRAWN,2016Q3,97.0,7730126.0,79692.0,654,3336
47037,WITHDRAWN,2016Q4,47037,WITHDRAWN,2016Q4,57.0,4527922.0,79437.0,603,3336
47037,WITHDRAWN,2017Q1,47037,WITHDRAWN,2017Q1,50.0,3925824.0,78516.0,656,3336
47037,WITHDRAWN,2017Q2,47037,WITHDRAWN,2017Q2,45.0,2735234.0,63610.0,304,3336
47037,WITHDRAWN,2017Q3,47037,WITHDRAWN,2017Q3,19.0,1340008.0,74444.0,697,3336
47037,WITHDRAWN,2017Q4,47037,WITHDRAWN,2017Q4,107.0,7978376.0,79783.0,694,3336
47037,WITHDRAWN,2018Q1,47037,WITHDRAWN,2018Q1,31.0,2520435.0,81304.0,624,3336
47039,CERTIFIED,2015Q4,47039,CERTIFIED,2015Q4,1.0,124800.0,124800.0,6,6213
47039,DENIED,2015Q4,47039,DENIED,2015Q4,1.0,94868.0,94868.0,5,6213
47045,CERTIFIED,2015Q2,47045,CERTIFIED,2015Q2,1.0,37352.0,37352.0,7,6111
47045,CERTIFIED,2016Q3,47045,CERTIFIED,2016Q3,1.0,187408.0,187408.0,4,6211
47045,CERTIFIED,2017Q2,47045,CERTIFIED,2017Q2,1.0,46664.0,46664.0,7,6216
47047,CERT-WITHD,2015Q1,47047,CERT-WITHD,2015Q1,2.0,193352.0,96676.0,320,4811
47047,CERT-WITHD,2015Q4,47047,CERT-WITHD,2015Q4,1.0,63310.0,63310.0,142,4811
47047,CERT-WITHD,2016Q3,47047,CERT-WITHD,2016Q3,1.0,85196.0,85196.0,6,4921
47047,CERT-WITHD,2017Q1,47047,CERT-WITHD,2017Q1,1.0,100388.0,100388.0,5,4921
47047,CERT-WITHD,2017Q2,47047,CERT-WITHD,2017Q2,3.0,240054.0,80018.0,6,4921
47047,CERT-WITHD,2017Q4,47047,CERT-WITHD,2017Q4,1.0,97949.0,97949.0,6,4921
47047,CERTIFIED,2015Q1,47047,CERTIFIED,2015Q1,15.0,1113907.0,74260.0,6,5415
47047,CERTIFIED,2015Q2,47047,CERTIFIED,2015Q2,39.0,2872027.0,75579.0,6,4811
47047,CERTIFIED,2015Q3,47047,CERTIFIED,2015Q3,33.0,2703302.0,81918.0,5,4921
47047,CERTIFIED,2015Q4,47047,CERTIFIED,2015Q4,13.0,1093466.0,84112.0,6,4811
47047,CERTIFIED,2016Q1,47047,CERTIFIED,2016Q1,16.0,1062836.0,66427.0,6,4811
47047,CERTIFIED,2016Q2,47047,CERTIFIED,2016Q2,40.0,2487659.0,62191.0,5,4921
47047,CERTIFIED,2016Q3,47047,CERTIFIED,2016Q3,11.0,758104.0,68918.0,6,4811
47047,CERTIFIED,2016Q4,47047,CERTIFIED,2016Q4,14.0,840820.0,60058.0,5,5415
47047,CERTIFIED,2017Q1,47047,CERTIFIED,2017Q1,13.0,1072365.0,82489.0,4,4921
47047,CERTIFIED,2017Q2,47047,CERTIFIED,2017Q2,77.0,4828897.0,62712.0,5,4921
47047,CERTIFIED,2017Q3,47047,CERTIFIED,2017Q3,34.0,2459571.0,72340.0,5,4921
47047,CERTIFIED,2017Q4,47047,CERTIFIED,2017Q4,24.0,1430714.0,59613.0,5,4921
47047,CERTIFIED,2018Q1,47047,CERTIFIED,2018Q1,18.0,1340451.0,74469.0,5,4921
47047,DENIED,2015Q2,47047,DENIED,2015Q2,4.0,312104.0,78026.0,7,5415
47047,DENIED,2015Q3,47047,DENIED,2015Q3,3.0,198501.0,66167.0,4,4811
47047,DENIED,2016Q3,47047,DENIED,2016Q3,1.0,80000.0,80000.0,2,4811
47047,DENIED,2016Q4,47047,DENIED,2016Q4,1.0,67750.0,67750.0,4,4811
47047,DENIED,2017Q2,47047,DENIED,2017Q2,1.0,64182.0,64182.0,7,4921
47047,DENIED,2017Q3,47047,DENIED,2017Q3,2.0,77000.0,38500.0,6,5415
47047,WITHDRAWN,2015Q2,47047,WITHDRAWN,2015Q2,1.0,101111.0,101111.0,6,4811
47047,WITHDRAWN,2015Q3,47047,WITHDRAWN,2015Q3,1.0,75342.0,75342.0,2,4921
47047,WITHDRAWN,2015Q4,47047,WITHDRAWN,2015Q4,4.0,777867.0,194466.0,192,4811
47047,WITHDRAWN,2016Q1,47047,WITHDRAWN,2016Q1,1.0,68437.0,68437.0,967,4811
47047,WITHDRAWN,2016Q2,47047,WITHDRAWN,2016Q2,1.0,24500.0,24500.0,0,3339
47047,WITHDRAWN,2017Q1,47047,WITHDRAWN,2017Q1,1.0,83931.0,83931.0,6,4921
47047,WITHDRAWN,2017Q3,47047,WITHDRAWN,2017Q3,3.0,92259.0,30753.0,0,5415
47051,CERT-WITHD,2016Q3,47051,CERT-WITHD,2016Q3,2.0,50000.0,25000.0,6,5413
47051,CERT-WITHD,2017Q4,47051,CERT-WITHD,2017Q4,2.0,95000.0,47500.0,5,6113
47051,CERTIFIED,2015Q2,47051,CERTIFIED,2015Q2,6.0,379424.0,63237.0,5,5413
47051,CERTIFIED,2015Q3,47051,CERTIFIED,2015Q3,3.0,153500.0,51166.0,6,6113
47051,CERTIFIED,2015Q4,47051,CERTIFIED,2015Q4,4.0,227136.0,56784.0,6,5413
47051,CERTIFIED,2016Q1,47051,CERTIFIED,2016Q1,1.0,59000.0,59000.0,6,6113
47051,CERTIFIED,2016Q2,47051,CERTIFIED,2016Q2,14.0,478657.0,34189.0,5,5413
47051,CERTIFIED,2016Q3,47051,CERTIFIED,2016Q3,3.0,135000.0,45000.0,4,6113
47051,CERTIFIED,2016Q4,47051,CERTIFIED,2016Q4,3.0,103785.0,34595.0,6,6113
47051,CERTIFIED,2017Q1,47051,CERTIFIED,2017Q1,2.0,142000.0,71000.0,6,6113
47051,CERTIFIED,2017Q2,47051,CERTIFIED,2017Q2,13.0,522999.0,40230.0,5,5413
47051,CERTIFIED,2017Q3,47051,CERTIFIED,2017Q3,3.0,143850.0,47950.0,6,6113
47051,CERTIFIED,2018Q1,47051,CERTIFIED,2018Q1,4.0,172090.0,43022.0,6,5413
47051,DENIED,2015Q2,47051,DENIED,2015Q2,1.0,31720.0,31720.0,10,5412
47051,DENIED,2016Q2,47051,DENIED,2016Q2,1.0,34278.0,34278.0,4,5413
47051,DENIED,2017Q2,47051,DENIED,2017Q2,2.0,73800.0,36900.0,6,5413
47051,WITHDRAWN,2017Q2,47051,WITHDRAWN,2017Q2,1.0,43500.0,43500.0,0,5413
47053,CERTIFIED,2016Q2,47053,CERTIFIED,2016Q2,1.0,75000.0,75000.0,4,3323
47053,CERTIFIED,2016Q3,47053,CERTIFIED,2016Q3,1.0,47840.0,47840.0,6,5416
47055,CERT-WITHD,2015Q4,47055,CERT-WITHD,2015Q4,1.0,96000.0,96000.0,1026,3363
47055,CERTIFIED,2015Q1,47055,CERTIFIED,2015Q1,1.0,80000.0,80000.0,6,3363
47055,CERTIFIED,2015Q2,47055,CERTIFIED,2015Q2,3.0,392860.0,130953.0,5,3363
47055,CERTIFIED,2015Q4,47055,CERTIFIED,2015Q4,1.0,36000.0,36000.0,6,6113
47055,CERTIFIED,2016Q1,47055,CERTIFIED,2016Q1,2.0,77500.0,38750.0,5,3363
47055,CERTIFIED,2016Q2,47055,CERTIFIED,2016Q2,3.0,291124.0,97041.0,6,3363
47055,CERTIFIED,2016Q3,47055,CERTIFIED,2016Q3,4.0,126286.0,31571.0,5,6113
47055,CERTIFIED,2016Q4,47055,CERTIFIED,2016Q4,3.0,115750.0,38583.0,6,3363
47055,CERTIFIED,2017Q2,47055,CERTIFIED,2017Q2,4.0,367277.0,91819.0,6,3363
47055,CERTIFIED,2017Q3,47055,CERTIFIED,2017Q3,1.0,33488.0,33488.0,6,2211
47055,CERTIFIED,2018Q1,47055,CERTIFIED,2018Q1,1.0,38625.0,38625.0,7,3363
47055,WITHDRAWN,2016Q4,47055,WITHDRAWN,2016Q4,1.0,38250.0,38250.0,0,3331
47059,CERTIFIED,2015Q2,47059,CERTIFIED,2015Q2,2.0,230643.0,115321.0,6,4812
47059,CERTIFIED,2017Q3,47059,CERTIFIED,2017Q3,1.0,38542.0,38542.0,6,6221
47059,CERTIFIED,2018Q1,47059,CERTIFIED,2018Q1,1.0,63918.0,63918.0,7,4812
47063,CERTIFIED,2015Q2,47063,CERTIFIED,2015Q2,2.0,145475.0,72737.0,5,3363
47063,CERTIFIED,2015Q4,47063,CERTIFIED,2015Q4,1.0,42447.0,42447.0,4,3261
47063,CERTIFIED,2016Q2,47063,CERTIFIED,2016Q2,2.0,145496.0,72748.0,6,3363
47063,CERTIFIED,2016Q3,47063,CERTIFIED,2016Q3,1.0,30900.0,30900.0,6,3363
47063,CERTIFIED,2017Q2,47063,CERTIFIED,2017Q2,4.0,331500.0,82875.0,6,3363
47065,CERT-WITHD,2015Q1,47065,CERT-WITHD,2015Q1,1.0,95000.0,95000.0,15,5241
47065,CERT-WITHD,2015Q4,47065,CERT-WITHD,2015Q4,5.0,395000.0,79000.0,199,3332
47065,CERT-WITHD,2016Q2,47065,CERT-WITHD,2016Q2,1.0,47000.0,47000.0,8,6113
47065,CERT-WITHD,2016Q3,47065,CERT-WITHD,2016Q3,3.0,197076.0,65692.0,6,3363
47065,CERT-WITHD,2017Q1,47065,CERT-WITHD,2017Q1,2.0,88690.0,44345.0,6,2213
47065,CERT-WITHD,2017Q2,47065,CERT-WITHD,2017Q2,1.0,250000.0,250000.0,6,4231
47065,CERT-WITHD,2017Q3,47065,CERT-WITHD,2017Q3,2.0,69975.0,34987.0,6,5617
47065,CERT-WITHD,2017Q4,47065,CERT-WITHD,2017Q4,1.0,75000.0,75000.0,6,3363
47065,CERTIFIED,2015Q1,47065,CERTIFIED,2015Q1,16.0,1418465.0,88654.0,5,5241
47065,CERTIFIED,2015Q2,47065,CERTIFIED,2015Q2,38.0,2706197.0,73140.0,5,5241
47065,CERTIFIED,2015Q3,47065,CERTIFIED,2015Q3,22.0,1521098.0,72433.0,5,5241
47065,CERTIFIED,2015Q4,47065,CERTIFIED,2015Q4,14.0,1392309.0,99450.0,5,5241
47065,CERTIFIED,2016Q1,47065,CERTIFIED,2016Q1,14.0,1635352.0,116810.0,5,5241
47065,CERTIFIED,2016Q2,47065,CERTIFIED,2016Q2,32.0,1754235.0,54819.0,5,5241
47065,CERTIFIED,2016Q3,47065,CERTIFIED,2016Q3,26.0,1977408.0,76054.0,5,5241
47065,CERTIFIED,2016Q4,47065,CERTIFIED,2016Q4,23.0,1842309.0,80100.0,5,5241
47065,CERTIFIED,2017Q1,47065,CERTIFIED,2017Q1,17.0,1486931.0,87466.0,5,5241
47065,CERTIFIED,2017Q2,47065,CERTIFIED,2017Q2,60.0,4417254.0,73620.0,5,5241
47065,CERTIFIED,2017Q3,47065,CERTIFIED,2017Q3,23.0,1836985.0,79868.0,5,5241
47065,CERTIFIED,2017Q4,47065,CERTIFIED,2017Q4,17.0,1214022.0,71413.0,5,5241
47065,CERTIFIED,2018Q1,47065,CERTIFIED,2018Q1,12.0,921479.0,76789.0,6,5241
47065,DENIED,2015Q2,47065,DENIED,2015Q2,3.0,133590.0,44530.0,9,6113
47065,DENIED,2015Q3,47065,DENIED,2015Q3,3.0,115846.0,38615.0,4,6111
47065,DENIED,2016Q3,47065,DENIED,2016Q3,1.0,27040.0,27040.0,2,4841
47065,DENIED,2017Q2,47065,DENIED,2017Q2,4.0,126000.0,31500.0,5,5413
47065,DENIED,2018Q1,47065,DENIED,2018Q1,1.0,53940.0,53940.0,2,5415
47065,WITHDRAWN,2015Q1,47065,WITHDRAWN,2015Q1,1.0,80921.0,80921.0,0,5241
47065,WITHDRAWN,2015Q2,47065,WITHDRAWN,2015Q2,8.0,668091.0,83511.0,1,3332
47065,WITHDRAWN,2015Q3,47065,WITHDRAWN,2015Q3,1.0,50000.0,50000.0,0,3399
47065,WITHDRAWN,2016Q1,47065,WITHDRAWN,2016Q1,1.0,63427.0,63427.0,0,2213
47065,WITHDRAWN,2016Q2,47065,WITHDRAWN,2016Q2,1.0,59400.0,59400.0,0,5415
47065,WITHDRAWN,2017Q2,47065,WITHDRAWN,2017Q2,1.0,74201.0,74201.0,0,5239
47065,WITHDRAWN,2017Q4,47065,WITHDRAWN,2017Q4,3.0,204500.0,68166.0,0,5241
47065,WITHDRAWN,2018Q1,47065,WITHDRAWN,2018Q1,1.0,39500.0,39500.0,244,8129
47067,CERT-WITHD,2016Q2,47067,CERT-WITHD,2016Q2,1.0,58000.0,58000.0,4,6113
47067,CERT-WITHD,2016Q4,47067,CERT-WITHD,2016Q4,1.0,50000.0,50000.0,7,6113
47067,CERT-WITHD,2017Q3,47067,CERT-WITHD,2017Q3,1.0,42500.0,42500.0,4,6113
47067,CERTIFIED,2015Q1,47067,CERTIFIED,2015Q1,1.0,120000.0,120000.0,6,6113
47067,CERTIFIED,2015Q4,47067,CERTIFIED,2015Q4,2.0,200000.0,100000.0,6,6113
47067,CERTIFIED,2016Q3,47067,CERTIFIED,2016Q3,2.0,50000.0,25000.0,6,6113
47067,CERTIFIED,2017Q1,47067,CERTIFIED,2017Q1,2.0,55000.0,27500.0,6,6113
47067,CERTIFIED,2017Q2,47067,CERTIFIED,2017Q2,1.0,36000.0,36000.0,6,6113
47067,CERTIFIED,2017Q3,47067,CERTIFIED,2017Q3,3.0,160400.0,53466.0,4,6113
47067,CERTIFIED,2017Q4,47067,CERTIFIED,2017Q4,2.0,230500.0,115250.0,5,6113
47067,WITHDRAWN,2017Q3,47067,WITHDRAWN,2017Q3,2.0,161000.0,80500.0,4,6113
47069,CERTIFIED,2015Q4,47069,CERTIFIED,2015Q4,1.0,53518.0,53518.0,7,6113
47075,CERTIFIED,2015Q1,47075,CERTIFIED,2015Q1,1.0,41805.0,41805.0,7,6113
47075,CERTIFIED,2015Q2,47075,CERTIFIED,2015Q2,3.0,1093600.0,364533.0,8,6211
47075,CERTIFIED,2015Q3,47075,CERTIFIED,2015Q3,1.0,500000.0,500000.0,6,6211
47075,CERTIFIED,2015Q4,47075,CERTIFIED,2015Q4,1.0,93600.0,93600.0,6,3329
47075,CERTIFIED,2016Q1,47075,CERTIFIED,2016Q1,1.0,21000.0,21000.0,6,6113
47075,CERTIFIED,2016Q4,47075,CERTIFIED,2016Q4,1.0,22000.0,22000.0,6,6113
47075,CERTIFIED,2017Q1,47075,CERTIFIED,2017Q1,1.0,46800.0,46800.0,6,3329
47075,CERTIFIED,2017Q3,47075,CERTIFIED,2017Q3,1.0,21420.0,21420.0,6,6113
47075,WITHDRAWN,2016Q4,47075,WITHDRAWN,2016Q4,1.0,22000.0,22000.0,0,6113
47075,WITHDRAWN,2017Q1,47075,WITHDRAWN,2017Q1,1.0,200000.0,200000.0,1,6211
47077,CERTIFIED,2016Q1,47077,CERTIFIED,2016Q1,1.0,175000.0,175000.0,4,6211
47079,CERTIFIED,2016Q1,47079,CERTIFIED,2016Q1,1.0,37500.0,37500.0,4,3363
47079,CERTIFIED,2016Q2,47079,CERTIFIED,2016Q2,1.0,14000.0,14000.0,4,6113
47079,CERTIFIED,2017Q2,47079,CERTIFIED,2017Q2,1.0,31350.0,31350.0,6,3363
47079,CERTIFIED,2017Q4,47079,CERTIFIED,2017Q4,2.0,25250.0,12625.0,6,6113
47079,DENIED,2017Q4,47079,DENIED,2017Q4,1.0,12000.0,12000.0,1,6113
47081,CERT-WITHD,2015Q3,47081,CERT-WITHD,2015Q3,1.0,72500.0,72500.0,7,3363
47081,CERT-WITHD,2015Q4,47081,CERT-WITHD,2015Q4,2.0,86870.0,43435.0,182,5221
47081,CERT-WITHD,2016Q1,47081,CERT-WITHD,2016Q1,1.0,85000.0,85000.0,6,3363
47081,CERTIFIED,2015Q1,47081,CERTIFIED,2015Q1,1.0,45000.0,45000.0,6,3391
47081,CERTIFIED,2015Q2,47081,CERTIFIED,2015Q2,2.0,156000.0,78000.0,5,3363
47081,CERTIFIED,2015Q3,47081,CERTIFIED,2015Q3,1.0,72500.0,72500.0,6,3363
47081,CERTIFIED,2016Q1,47081,CERTIFIED,2016Q1,3.0,121730.0,40576.0,6,6111
47081,CERTIFIED,2016Q2,47081,CERTIFIED,2016Q2,3.0,233500.0,77833.0,5,6211
47081,CERTIFIED,2016Q3,47081,CERTIFIED,2016Q3,2.0,282500.0,141250.0,7,6211
47081,CERTIFIED,2016Q4,47081,CERTIFIED,2016Q4,2.0,282500.0,141250.0,6,6211
47081,CERTIFIED,2017Q2,47081,CERTIFIED,2017Q2,1.0,100000.0,100000.0,6,3335
47081,DENIED,2016Q3,47081,DENIED,2016Q3,10.0,20800.0,10400.0,3,4413
47081,WITHDRAWN,2016Q2,47081,WITHDRAWN,2016Q2,1.0,26000.0,26000.0,0,6214
47081,WITHDRAWN,2016Q4,47081,WITHDRAWN,2016Q4,1.0,175000.0,175000.0,0,6211
47081,WITHDRAWN,2017Q4,47081,WITHDRAWN,2017Q4,1.0,175000.0,175000.0,348,6211
47085,CERT-WITHD,2015Q4,47085,CERT-WITHD,2015Q4,1.0,49649.0,49649.0,194,3332
47085,CERTIFIED,2016Q2,47085,CERTIFIED,2016Q2,1.0,55120.0,55120.0,6,3332
47085,CERTIFIED,2017Q2,47085,CERTIFIED,2017Q2,1.0,43680.0,43680.0,6,3332
47089,CERT-WITHD,2016Q4,47089,CERT-WITHD,2016Q4,1.0,55550.0,55550.0,6,2122
47089,CERT-WITHD,2017Q4,47089,CERT-WITHD,2017Q4,2.0,41850.0,20925.0,6,3335
47089,CERTIFIED,2015Q1,47089,CERTIFIED,2015Q1,1.0,120000.0,120000.0,4,3399
47089,CERTIFIED,2015Q3,47089,CERTIFIED,2015Q3,2.0,151300.0,75650.0,5,2123
47089,CERTIFIED,2016Q2,47089,CERTIFIED,2016Q2,3.0,126790.0,42263.0,5,3312
47089,CERTIFIED,2017Q2,47089,CERTIFIED,2017Q2,4.0,139515.0,34878.0,6,6113
47093,CERT-WITHD,2015Q1,47093,CERT-WITHD,2015Q1,14.0,707005.0,50500.0,441,6113
47093,CERT-WITHD,2015Q2,47093,CERT-WITHD,2015Q2,7.0,434623.0,62089.0,548,6113
47093,CERT-WITHD,2015Q3,47093,CERT-WITHD,2015Q3,4.0,262671.0,65667.0,616,6113
47093,CERT-WITHD,2015Q4,47093,CERT-WITHD,2015Q4,11.0,631288.0,57389.0,587,6113
47093,CERT-WITHD,2016Q1,47093,CERT-WITHD,2016Q1,14.0,435937.0,31138.0,6,6113
47093,CERT-WITHD,2016Q2,47093,CERT-WITHD,2016Q2,12.0,435396.0,36283.0,5,6113
47093,CERT-WITHD,2016Q3,47093,CERT-WITHD,2016Q3,15.0,515975.0,34398.0,5,6113
47093,CERT-WITHD,2016Q4,47093,CERT-WITHD,2016Q4,14.0,455335.0,32523.0,6,6113
47093,CERT-WITHD,2017Q1,47093,CERT-WITHD,2017Q1,10.0,310730.0,31073.0,5,6113
47093,CERT-WITHD,2017Q3,47093,CERT-WITHD,2017Q3,12.0,402829.0,33569.0,5,6113
47093,CERT-WITHD,2017Q4,47093,CERT-WITHD,2017Q4,28.0,982163.0,35077.0,4,6113
47093,CERT-WITHD,2018Q1,47093,CERT-WITHD,2018Q1,22.0,792197.0,36008.0,4,6113
47093,CERTIFIED,2015Q1,47093,CERTIFIED,2015Q1,25.0,2883552.0,120148.0,5,6113
47093,CERTIFIED,2015Q2,47093,CERTIFIED,2015Q2,32.0,2832027.0,91355.0,6,6113
47093,CERTIFIED,2015Q3,47093,CERTIFIED,2015Q3,39.0,4547560.0,116604.0,5,6113
47093,CERTIFIED,2015Q4,47093,CERTIFIED,2015Q4,32.0,4175057.0,130470.0,6,6211
47093,CERTIFIED,2016Q1,47093,CERTIFIED,2016Q1,26.0,2069850.0,82794.0,6,6211
47093,CERTIFIED,2016Q2,47093,CERTIFIED,2016Q2,40.0,2674876.0,66871.0,5,6113
47093,CERTIFIED,2016Q3,47093,CERTIFIED,2016Q3,58.0,4975731.0,87293.0,5,6211
47093,CERTIFIED,2016Q4,47093,CERTIFIED,2016Q4,33.0,2420643.0,75645.0,5,6113
47093,CERTIFIED,2017Q1,47093,CERTIFIED,2017Q1,19.0,1672594.0,88031.0,5,6113
47093,CERTIFIED,2017Q2,47093,CERTIFIED,2017Q2,66.0,3299117.0,50755.0,5,6113
47093,CERTIFIED,2017Q3,47093,CERTIFIED,2017Q3,39.0,4809992.0,123333.0,5,6211
47093,CERTIFIED,2017Q4,47093,CERTIFIED,2017Q4,29.0,3395099.0,117072.0,6,6211
47093,CERTIFIED,2018Q1,47093,CERTIFIED,2018Q1,24.0,1570487.0,68282.0,6,6113
47093,DENIED,2015Q1,47093,DENIED,2015Q1,1.0,48999.0,48999.0,5,6113
47093,DENIED,2015Q2,47093,DENIED,2015Q2,3.0,215989.0,71996.0,8,5152
47093,DENIED,2015Q3,47093,DENIED,2015Q3,1.0,78000.0,78000.0,3,6113
47093,DENIED,2015Q4,47093,DENIED,2015Q4,1.0,47000.0,47000.0,5,6113
47093,DENIED,2016Q1,47093,DENIED,2016Q1,4.0,198477.0,49619.0,4,6113
47093,DENIED,2016Q2,47093,DENIED,2016Q2,2.0,38376.0,19188.0,5,2379
47093,DENIED,2016Q3,47093,DENIED,2016Q3,6.0,239200.0,39866.0,3,2379
47093,DENIED,2017Q1,47093,DENIED,2017Q1,2.0,56288.0,28144.0,3,6113
47093,DENIED,2017Q2,47093,DENIED,2017Q2,1.0,31200.0,31200.0,3,5415
47093,DENIED,2017Q3,47093,DENIED,2017Q3,2.0,175000.0,87500.0,5,5419
47093,WITHDRAWN,2015Q1,47093,WITHDRAWN,2015Q1,1.0,140000.0,140000.0,407,5151
47093,WITHDRAWN,2015Q2,47093,WITHDRAWN,2015Q2,1.0,65000.0,65000.0,0,6116
47093,WITHDRAWN,2015Q3,47093,WITHDRAWN,2015Q3,1.0,185000.0,185000.0,114,6221
47093,WITHDRAWN,2016Q2,47093,WITHDRAWN,2016Q2,1.0,115445.0,115445.0,1,3341
47093,WITHDRAWN,2016Q3,47093,WITHDRAWN,2016Q3,1.0,422200.0,422200.0,2,6113
47093,WITHDRAWN,2016Q4,47093,WITHDRAWN,2016Q4,1.0,39999.0,39999.0,1,6113
47093,WITHDRAWN,2017Q2,47093,WITHDRAWN,2017Q2,3.0,117811.0,39270.0,0,6113
47093,WITHDRAWN,2017Q3,47093,WITHDRAWN,2017Q3,2.0,85000.0,42500.0,1,6113
47093,WITHDRAWN,2017Q4,47093,WITHDRAWN,2017Q4,2.0,118112.0,59056.0,466,6213
47093,WITHDRAWN,2018Q1,47093,WITHDRAWN,2018Q1,3.0,253789.0,84596.0,0,6113
47099,CERTIFIED,2015Q2,47099,CERTIFIED,2015Q2,1.0,35000.0,35000.0,6,3329
47105,CERTIFIED,2015Q2,47105,CERTIFIED,2015Q2,1.0,50697.0,50697.0,6,3251
47105,CERTIFIED,2015Q3,47105,CERTIFIED,2015Q3,1.0,49800.0,49800.0,6,3251
47105,CERTIFIED,2016Q4,47105,CERTIFIED,2016Q4,1.0,52800.0,52800.0,6,3251
47107,CERTIFIED,2015Q4,47107,CERTIFIED,2015Q4,1.0,45000.0,45000.0,6,6113
47107,CERTIFIED,2016Q2,47107,CERTIFIED,2016Q2,1.0,37149.0,37149.0,6,3366
47107,CERTIFIED,2017Q2,47107,CERTIFIED,2017Q2,1.0,138952.0,138952.0,6,3363
47107,CERTIFIED,2017Q3,47107,CERTIFIED,2017Q3,2.0,65818.0,32909.0,5,3362
47109,CERT-WITHD,2015Q2,47109,CERT-WITHD,2015Q2,1.0,84000.0,84000.0,9,5415
